2231,Gemmed_Sallet,Gemmed_Sallet,5,50000,0,500,0,0,4,3,0,1,0,0,0,0,0,0,6370,2,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,Circlet,Circlet,5,7500,0,300,0,0,3,3,0,0,0,0,0,0,0,0,1300,2,256,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2233,Circlet,Circlet,5,7500,0,300,0,0,3,3,0,1,0,0,0,0,0,0,1300,2,256,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
2234,Tiara,Tiara,5,20,0,400,0,0,4,0,0,0,0,0,0,2,0,0,8190,0,256,0,45,19,0,0,0,0,0,0,0,0,0,0,0,0
2235,Crown,Crown,5,20,0,400,0,0,4,0,0,0,0,0,0,2,0,0,8190,1,256,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2236,Santa_Hat,Santa_Hat,5,20,0,100,0,0,1,1,0,0,0,0,0,0,0,1,8191,2,256,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
2237,Bandit_Beard,Bandit_Beard,5,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
2238,Moustache,Moustache,5,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0 //Doesn't Work
2239,Single_Glass,Single_Glass,5,10000,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,512,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2240,Beard,Beard,5,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0 //Doesn't work
2241,Grampa_Beard,Grampa_Beard,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
2242,Purple_Glasses,Purple_Glasses,5,24000,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,512,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
2243,Geek_Glasses,Geek_Glasses,5,20000,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,512,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
2244,Big_Ribbon,Big_Ribbon,5,15000,0,200,0,0,2,3,0,0,0,0,0,0,0,0,8191,2,256,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
2245,Sweet_Gent,Sweet_Gent,5,15000,0,400,0,0,3,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
2246,Golden_Gear,Golden_Gear,5,20,0,900,0,0,5,0,0,0,0,0,0,0,0,0,8190,2,256,0,40,30,0,0,0,0,0,0,0,0,0,0,0,0
2247,Romantic_Gent,Romantic_Gent,5,15000,0,400,0,0,3,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
2248,Western_Grace,Western_Grace,5,15000,0,400,0,0,3,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
2249,Coronet,Coronet,5,20,0,300,0,0,3,0,0,0,0,0,0,1,0,0,8190,2,256,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
2250,Cute_Ribbon,Cute_Ribbon,5,500,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
2251,Monk_Hat,Monk_Hat,5,30000,0,100,0,0,5,3,0,0,0,0,0,0,0,0,1040,2,256,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
2252,Wizard_Hat,Wizard_Hat,5,20,0,300,0,0,4,0,0,0,0,0,0,0,0,0,260,2,256,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
2253,Sunflower,Sunflower,5,20,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
2254,Angel_Wing,Angel_Wing,5,20,0,100,0,0,2,3,0,0,0,1,0,0,0,1,8191,2,256,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0
2255,Evil_Wing,Evil_Wing,5,20,0,100,0,0,3,2,0,0,1,0,0,0,0,0,8191,2,256,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
2256,Majestic_Goat,Majestic_Goat,5,20,0,800,0,0,5,0,0,0,1,0,0,0,0,0,2210,2,256,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
2257,Snow_Horn,Snow_Horn,5,20,0,100,0,0,2,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
2258,Spiky_Band,Spiky_Band,5,20,0,1000,0,0,6,0,0,0,0,0,0,0,0,0,8190,2,256,0,50,43,0,0,0,0,0,0,0,0,0,0,0,0
2259,Mini_Propeller,Mini_Propeller,5,20,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
2260,Mini_Glasses,Mini_Glasses,5,28000,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,512,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
2261,Army_Cap,Army_Cap,5,20,0,400,0,0,4,0,0,0,0,0,0,0,0,0,6890,2,256,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
2262,Pierrot_Nose,Pierrot_Nose,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,1,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
2263,Zoro_Masque,Zoro_Masque,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,512,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
2265,Gangster_Mask,Gangster_Mask,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,1,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0
2266,Iron_Cain,Iron_Cain,5,20,0,300,0,0,1,0,0,0,0,0,0,0,0,0,130,2,1,0,50,53,0,0,0,0,0,0,0,0,0,0,0,0
2267,Cigar,Cigar,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8190,2,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0
2268,Pipe,Pipe,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
2269,Romantic_Flower,Romantic_Flower,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,1,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
2270,Romantic_Leaf,Romantic_Leaf,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,1,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
2271,Jack_a_Dandy,Jack_a_Dandy,5,45000,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
2272,Stop_Post,Stop_Post,5,20,0,400,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
2273,Doctor_Band,Doctor_Band,5,20,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0
2274,Ghost_Bandana,Ghost_Bandana,5,20,0,100,0,0,0,0,0,0,0,2,0,0,0,0,8191,2,256,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0
2275,Red_Bandana,Red_Bandana,5,20,0,100,0,0,2,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
2276,Eagle_Eyes,Eagle_Eyes,5,20,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,512,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
2277,Nurse_Cap,Nurse_Cap,5,20,0,100,0,0,1,0,0,0,0,0,0,0,0,1,1040,2,256,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
2279,Bomb_Wick,Bomb_Wick,5,20,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
2280,Sakkat,Sakkat,5,20,0,300,0,0,3,0,0,0,0,1,0,0,0,0,8191,2,256,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0
2282,Heaven_Ring,Heaven_Ring,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
2283,Ear_Muffs,Ear_Muffs,5,20,0,200,0,0,3,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
2284,Antler,Antler,5,20,0,500,0,0,4,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0
2285,Apple_o'_Archer,Apple_o'_Archer,5,20,0,200,0,0,0,0,0,0,0,0,0,0,3,0,8191,2,256,0,30,72,0,0,0,0,0,0,0,0,0,0,0,0
2286,Elven_Ears,Elven_Ears,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,512,0,70,73,0,0,0,0,0,0,0,0,0,0,0,0
2287,Pirate_Bandana,Pirate_Bandana,5,20,0,100,0,0,1,0,0,0,1,0,0,0,0,0,8191,2,256,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0
2289,Poo_Poo_Hat,Poo_Poo_Hat,5,20,0,700,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0
2290,Funeral_Hat,Funeral_Hat,5,3000,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
2291,Masquerade,Masquerade,5,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,512,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
2293,Pretend_Murdered,Pretend_Murdered,5,20,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0
2294,Stellar,Stellar,5,20,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
2295,Blinker,Blinker,5,1500,0,100,0,0,0,0,0,0,0,0,0,0,0,0,8191,2,512,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0
2296,Binoculars,Binoculars,5,20,0,100,0,0,1,0,0,0,0,0,0,0,1,0,520,2,512,0,50,83,0,0,0,0,0,0,0,0,0,0,0,0
2298,Green_Feeler,Green_Feeler,5,20,0,100,0,0,2,0,0,0,0,0,0,0,0,0,8191,2,256,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
2299,Orc_Helm,Orc_Helm,5,20,0,500,0,0,5,0,0,0,0,0,0,0,0,0,6370,2,256,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0
2301,Cotton_Shirts,Cotton_Shirts,5,10,0,100,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,Cotton_Shirts,Cotton_Shirts,5,10,0,100,0,0,1,0,0,1,0,0,0,0,0,0,8191,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,Jacket,Jacket,5,200,0,200,0,0,2,0,0,0,0,0,0,0,0,0,8191,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,Jacket,Jacket,5,200,0,200,0,0,2,0,0,1,0,0,0,0,0,0,8191,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,Adventurer's_Suit,Adventurer's_Suit,5,1000,0,300,0,0,3,0,0,0,0,0,0,0,0,0,8191,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,Adventurer's_Suit,Adventurer's_Suit,5,1000,0,300,0,0,3,0,0,1,0,0,0,0,0,0,8191,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,Mantle,Mantle,5,10000,0,600,0,0,4,0,0,0,0,0,0,0,0,0,6890,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,Mantle,Mantle,5,10000,0,600,0,0,4,0,0,1,0,0,0,0,0,0,6890,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,Coat,Coat,5,22000,0,1200,0,0,5,0,0,0,0,0,0,0,0,0,6890,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,Coat,Coat,5,22000,0,1200,0,0,5,0,0,1,0,0,0,0,0,0,6890,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,Mink_Coat,Mink_Coat,5,500000,0,2300,0,0,6,0,0,1,0,0,0,0,0,0,8190,2,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,Padded_Armor,Padded_Armor,5,48000,0,2800,0,0,7,0,0,0,0,0,0,0,0,0,6370,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,Padded_Armor,Padded_Armor,5,48000,0,2800,0,0,7,0,0,1,0,0,0,0,0,0,6370,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,Chain_Mail,Chain_Mail,5,65000,0,3300,0,0,8,0,0,0,0,0,0,0,0,0,6370,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,Chain_Mail,Chain_Mail,5,65000,0,3300,0,0,8,0,0,1,0,0,0,0,0,0,6370,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,Full_Plate,Full_Plate,5,80000,0,4500,0,0,10,0,0,0,0,0,0,0,0,0,130,2,16,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,Full_Plate,Full_Plate,5,80000,0,4500,0,0,10,0,0,1,0,0,0,0,0,0,130,2,16,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,Lord's_Clothes,Lord's_Clothes,5,20,0,2500,0,0,8,5,0,1,0,0,0,1,0,0,2080,2,16,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,Glittering_Jacket,Glittering_Jacket,5,20,0,2500,0,0,7,0,0,1,0,0,0,0,0,0,2080,2,16,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,Formal_Suit,Formal_Suit,5,20,0,300,0,0,5,0,0,1,0,0,0,0,0,0,8190,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,Silk_Robe,Silk_Robe,5,8000,0,400,0,0,3,10,0,0,0,0,0,0,0,0,8190,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,Silk_Robe,Silk_Robe,5,8000,0,400,0,0,3,10,0,1,0,0,0,0,0,0,8190,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,Scapulare,Scapulare,5,6500,0,400,0,0,4,0,0,0,0,0,0,0,0,0,1040,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,Scapulare,Scapulare,5,6500,0,400,0,0,4,0,0,1,0,0,0,0,0,0,1040,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,Saint's_Robe,Saint's_Robe,5,54000,0,600,0,0,6,5,0,0,0,0,0,0,0,0,3250,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,Saint's_Robe,Saint's_Robe,5,54000,0,600,0,0,6,5,0,1,0,0,0,0,0,0,3250,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,Holy_Robe,Holy_Robe,5,20,0,1700,0,0,7,5,0,0,0,0,0,0,0,0,1040,2,16,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,Wooden_Mail,Wooden_Mail,5,5500,0,1000,0,0,4,0,0,0,0,0,0,0,0,0,2210,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,Wooden_Mail,Wooden_Mail,5,5500,0,1000,0,0,4,0,0,1,0,0,0,0,0,0,2210,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,Tights,Tights,5,71000,0,500,0,0,6,0,0,0,0,0,0,0,1,0,520,2,16,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,Tights,Tights,5,71000,0,500,0,0,6,0,0,1,0,0,0,0,1,0,520,2,16,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,Silver_Robe,Silver_Robe,5,7000,0,700,0,0,4,0,0,0,0,0,0,0,0,0,260,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,Silver_Robe,Silver_Robe,5,7000,0,700,0,0,4,0,0,1,0,0,0,0,0,0,260,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,Mage_Coat,Mage_Coat,5,20,0,600,0,0,5,0,0,0,0,0,0,1,0,0,260,2,16,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,Thief_Clothes,Thief_Clothes,5,74000,0,100,0,0,6,0,0,0,0,1,0,0,0,0,4160,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,Thief_Clothes,Thief_Clothes,5,74000,0,100,0,0,6,0,0,1,0,1,0,0,0,0,4160,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,Ninja_Suit,Ninja_Suit,5,20,0,1500,0,0,7,0,0,0,0,1,0,0,0,0,4160,2,16,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,Wedding_Dress,Wedding_Dress,5,43000,0,500,0,0,0,15,0,0,0,0,0,0,0,0,8190,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,Pantie,Pantie,5,1000,0,100,0,0,4,0,0,0,0,0,0,0,0,0,8191,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401,Sandals,Sandals,5,400,0,200,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,Sandals,Sandals,5,400,0,200,0,0,1,0,0,1,0,0,0,0,0,0,8191,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,Shoes,Shoes,5,3500,0,400,0,0,2,0,0,0,0,0,0,0,0,0,8190,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,Shoes,Shoes,5,3500,0,400,0,0,2,0,0,1,0,0,0,0,0,0,8190,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,Boots,Boots,5,18000,0,600,0,0,4,0,0,0,0,0,0,0,0,0,6890,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,Boots,Boots,5,18000,0,600,0,0,4,0,0,1,0,0,0,0,0,0,6890,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,Crystal_Pumps,Crystal_Pumps,5,20,0,100,0,0,0,10,0,0,0,0,0,0,0,5,8190,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,Ball'n'Chain,Ball'n'Chain,5,5000,0,3000,0,0,3,0,0,0,0,0,0,0,0,0,8191,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,Highheels,Highheels,5,8500,0,600,0,0,2,5,0,0,0,0,0,0,0,0,6890,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,Hood,Hood,5,1000,0,200,0,0,1,0,0,0,0,0,0,0,0,0,8191,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,Hood,Hood,5,1000,0,200,0,0,1,0,0,1,0,0,0,0,0,0,8191,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,Muffler,Muffler,5,5000,0,400,0,0,2,0,0,0,0,0,0,0,0,0,8190,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,Muffler,Muffler,5,5000,0,400,0,0,2,0,0,1,0,0,0,0,0,0,8190,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,Manteau,Manteau,5,32000,0,600,0,0,4,0,0,0,0,0,0,0,0,0,6370,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,Manteau,Manteau,5,32000,0,600,0,0,4,0,0,1,0,0,0,0,0,0,6370,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,Cape_of_Old_Marquess,Cape_of_Old_Marquess,5,20,0,600,0,0,2,0,0,0,0,1,0,0,0,0,8190,2,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,Ragamuffin_Manteau,Ragamuffin_Manteau,5,20,0,500,0,0,1,10,0,0,0,0,0,0,0,0,8190,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,Ring,Ring,5,30000,0,100,0,0,0,0,0,0,2,0,0,0,0,0,8190,2,136,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,Earring,Earring,5,30000,0,100,0,0,0,0,0,0,0,0,0,2,0,0,8190,2,136,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,Necklace,Necklace,5,30000,0,100,0,0,0,0,0,0,0,0,2,0,0,0,8190,2,136,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,Glove,Glove,5,30000,0,100,0,0,0,0,0,0,0,0,0,0,2,0,8190,2,136,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,Brooch,Brooch,5,30000,0,100,0,0,0,0,0,0,0,2,0,0,0,0,8190,2,136,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,Clip,Clip,5,30000,0,100,0,0,0,0,0,1,0,0,0,0,0,0,8190,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
